0.9 3.04758 5.40438 3.80363 7.8296 3.96226 8.73919 
0.91 3.10173 5.42558 3.88219 7.88193 4.05011 8.83076 
0.92 3.15609 5.44651 3.96127 7.93293 4.13887 8.92195 
0.93 3.21066 5.46721 4.04084 7.98261 4.22855 9.01275 
0.94 3.26544 5.48769 4.12091 8.03095 4.31913 9.10313 
0.95 3.32042 5.50796 4.20146 8.07796 4.41061 9.19308 
0.96 3.3756 5.52806 4.28247 8.12362 4.50299 9.28259 
0.97 3.43098 5.54798 4.36393 8.16794 4.59626 9.37164 
0.98 3.48656 5.56776 4.44582 8.21092 4.69042 9.4602 
0.99 3.54233 5.58739 4.52814 8.25255 4.78546 9.54826 
1 3.5983 5.60689 4.61087 8.29283 4.88138 9.63581 
1.01 3.65447 5.62627 4.69399 8.33177 4.97818 9.72281 
1.02 3.71083 5.64555 4.7775 8.36938 5.07584 9.80927 
1.03 3.76738 5.66473 4.86138 8.40564 5.17436 9.89514 
1.04 3.82412 5.68381 4.94561 8.44058 5.27374 9.98042 
1.05 3.88106 5.70281 5.03018 8.47419 5.37397 10.0651 
1.06 3.93818 5.72173 5.11509 8.50648 5.47504 10.1491 
1.07 3.99549 5.74058 5.20031 8.53747 5.57695 10.2325 
1.08 4.05299 5.75935 5.28583 8.56715 5.67968 10.3152 
1.09 4.11068 5.77805 5.37165 8.59555 5.78325 10.3972 
1.1 4.16855 5.79668 5.45774 8.62266 5.88763 10.4784 
1.11 4.22661 5.81523 5.5441 8.64852 5.99281 10.559 
1.12 4.28485 5.83371 5.63071 8.67312 6.0988 10.6387 
1.13 4.34328 5.85212 5.71756 8.69648 6.20558 10.7177 
1.14 4.4019 5.87044 5.80463 8.71862 6.31315 10.7959 
1.15 4.46069 5.88867 5.89192 8.73956 6.4215 10.8732 
1.16 4.51967 5.90681 5.97942 8.7593 6.53062 10.9497 
1.17 4.57883 5.92485 6.06711 8.77788 6.64049 11.0253 
1.18 4.63817 5.94278 6.15497 8.7953 6.75112 11.1 
1.19 4.69768 5.96059 6.24301 8.81159 6.86249 11.1738 
1.2 4.75738 5.97827 6.3312 8.82676 6.97459 11.2467 
1.21 4.81725 5.99582 6.41954 8.84084 7.08742 11.3185 
1.22 4.87729 6.0132 6.50801 8.85385 7.20096 11.3894 
1.23 4.93751 6.03043 6.59661 8.86582 7.3152 11.4593 
1.24 4.9979 6.04747 6.68533 8.87675 7.43014 11.5281 
1.25 5.05846 6.06432 6.77414 8.88669 7.54576 11.5959 
1.26 5.11919 6.08095 6.86306 8.89565 7.66206 11.6626 
1.27 5.18008 6.09737 6.95205 8.90365 7.77901 11.7282 
1.28 5.24113 6.11353 7.04113 8.91072 7.89662 11.7926 
1.29 5.30235 6.12944 7.13027 8.91689 8.01486 11.8559 
1.3 5.36372 6.14508 7.21946 8.92218 8.13373 11.9181 
1.31 5.42525 6.16041 7.30871 8.92662 8.25322 11.979 
1.32 5.48693 6.17544 7.39799 8.93023 8.37331 12.0387 
1.33 5.54876 6.19013 7.48731 8.93304 8.49399 12.0972 
1.34 5.61073 6.20447 7.57665 8.93508 8.61525 12.1543 
1.35 5.67284 6.21843 7.66601 8.93637 8.73707 12.2103 
1.36 5.7351 6.23201 7.75537 8.93693 8.85945 12.2649 
1.37 5.79748 6.24517 7.84474 8.93681 8.98236 12.3181 
1.38 5.86 6.2579 7.93411 8.93602 9.1058 12.37 
1.39 5.92264 6.27019 8.02346 8.93458 9.22976 12.4206 
1.4 5.9854 6.282 8.1128 8.93254 9.35421 12.4697 
1.41 6.04828 6.29332 8.20211 8.9299 9.47915 12.5175 
1.42 6.11127 6.30413 8.29139 8.9267 9.60456 12.5638 
1.43 6.17436 6.31441 8.38064 8.92297 9.73042 12.6086 
1.44 6.23755 6.32414 8.46985 8.91872 9.85672 12.652 
1.45 6.30084 6.33331 8.55902 8.91399 9.98345 12.6938 
1.46 6.36422 6.34189 8.64813 8.9088 10.1106 12.7342 
1.47 6.42768 6.34987 8.73719 8.90318 10.2381 12.773 
1.48 6.49121 6.35722 8.82619 8.89714 10.366 12.8103 
1.49 6.55482 6.36393 8.91513 8.89071 10.4943 12.846 
1.5 6.61849 6.36999 9.00401 8.88392 10.623 12.8802 
1.51 6.68222 6.37538 9.09281 8.87678 10.7519 12.9127 
1.52 6.74599 6.38009 9.18154 8.86932 10.8812 12.9437 
1.53 6.80982 6.38409 9.27019 8.86156 11.0108 12.9729 
1.54 6.87367 6.38738 9.35877 8.85352 11.1407 13.0006 
1.55 6.93756 6.38994 9.44726 8.84521 11.2708 13.0266 
1.56 7.00147 6.39176 9.53567 8.83667 11.4012 13.0509 
1.57 7.06539 6.39283 9.624 8.82789 11.5318 13.0735 
1.58 7.12932 6.39314 9.71223 8.81891 11.6627 13.0945 
1.59 7.19325 6.39267 9.80037 8.80974 11.7937 13.1137 
1.6 7.25717 6.39143 9.88843 8.80039 11.9249 13.1312 
1.61 7.32108 6.3894 9.97638 8.79088 12.0563 13.147 
1.62 7.38496 6.38658 10.0642 8.78122 12.1879 13.161 
1.63 7.44881 6.38296 10.152 8.77142 12.3195 13.1733 
1.64 7.51262 6.37854 10.2397 8.7615 12.4513 13.1838 
1.65 7.57638 6.37331 10.3272 8.75146 12.5832 13.1926 
1.66 7.64008 6.36727 10.4147 8.74132 12.7152 13.1995 
1.67 7.70372 6.36043 10.5021 8.73108 12.8472 13.2047 
1.68 7.76729 6.35277 10.5893 8.72075 12.9793 13.2081 
1.69 7.83077 6.34431 10.6765 8.71034 13.1113 13.2097 
1.7 7.89417 6.33503 10.7635 8.69985 13.2434 13.2095 
1.71 7.95747 6.32496 10.8505 8.68928 13.3755 13.2075 
1.72 8.02067 6.31409 10.9373 8.67865 13.5076 13.2037 
1.73 8.08375 6.30243 11.024 8.66795 13.6396 13.1981 
1.74 8.14671 6.28998 11.1107 8.65718 13.7715 13.1907 
1.75 8.20955 6.27675 11.1972 8.64635 13.9034 13.1814 
1.76 8.27224 6.26275 11.2836 8.63544 14.0352 13.1704 
1.77 8.3348 6.248 11.3699 8.62447 14.1668 13.1575 
1.78 8.3972 6.2325 11.4561 8.61342 14.2983 13.1428 
1.79 8.45945 6.21626 11.5422 8.6023 14.4297 13.1263 
1.8 8.52152 6.1993 11.6281 8.59109 14.5608 13.108 
1.81 8.58343 6.18163 11.714 8.5798 14.6918 13.0879 
1.82 8.64515 6.16327 11.7997 8.5684 14.8226 13.066 
1.83 8.70669 6.14424 11.8854 8.55691 14.9531 13.0423 
1.84 8.76804 6.12454 11.9709 8.5453 15.0834 13.0168 
1.85 8.82918 6.10421 12.0563 8.53356 15.2135 12.9895 
1.86 8.89012 6.08325 12.1415 8.5217 15.3432 12.9604 
1.87 8.95084 6.06169 12.2267 8.50968 15.4727 12.9296 
1.88 9.01135 6.03954 12.3117 8.49751 15.6018 12.8969 
1.89 9.07163 6.01683 12.3966 8.48516 15.7306 12.8626 
1.9 9.13169 5.99359 12.4814 8.47263 15.859 12.8264 
1.91 9.1915 5.96982 12.5661 8.4599 15.9871 12.7885 
1.92 9.25108 5.94556 12.6506 8.44695 16.1148 12.7489 
1.93 9.31041 5.92083 12.735 8.43377 16.2421 12.7076 
1.94 9.3695 5.89565 12.8193 8.42033 16.3689 12.6646 
1.95 9.42832 5.87005 12.9034 8.40663 16.4954 12.6198 
1.96 9.4869 5.84405 12.9874 8.39264 16.6213 12.5734 
1.97 9.5452 5.81768 13.0713 8.37834 16.7468 12.5253 
1.98 9.60325 5.79096 13.155 8.36372 16.8718 12.4756 
1.99 9.66102 5.76391 13.2386 8.34876 16.9963 12.4242 
2 9.71853 5.73657 13.322 8.33343 17.1203 12.3712 
2.01 9.77575 5.70896 13.4052 8.31771 17.2438 12.3165 
2.02 9.8327 5.6811 13.4883 8.30159 17.3666 12.2603 
2.03 9.88937 5.65302 13.5713 8.28505 17.489 12.2025 
2.04 9.94576 5.62475 13.654 8.26805 17.6107 12.1431 
2.05 10.0019 5.59631 13.7366 8.25058 17.7318 12.0821 
2.06 10.0577 5.56772 13.819 8.23262 17.8523 12.0197 
2.07 10.1132 5.53902 13.9013 8.21415 17.9722 11.9557 
2.08 10.1685 5.51022 13.9833 8.19514 18.0914 11.8902 
2.09 10.2234 5.48135 14.0652 8.17557 18.21 11.8232 
2.1 10.2781 5.45243 14.1468 8.15542 18.3279 11.7548 
2.11 10.3325 5.42349 14.2283 8.13467 18.4451 11.685 
2.12 10.3866 5.39455 14.3095 8.11329 18.5616 11.6137 
2.13 10.4404 5.36563 14.3905 8.09127 18.6774 11.541 
2.14 10.4939 5.33676 14.4713 8.06858 18.7924 11.467 
2.15 10.5471 5.30794 14.5519 8.0452 18.9067 11.3915 
2.16 10.6 5.27922 14.6322 8.02112 19.0202 11.3148 
2.17 10.6527 5.25059 14.7123 7.9963 19.133 11.2367 
2.18 10.705 5.22208 14.7922 7.97074 19.245 11.1573 
2.19 10.7571 5.19371 14.8717 7.9444 19.3561 11.0767 
2.2 10.8089 5.1655 14.9511 7.91727 19.4665 10.9948 
2.21 10.8604 5.13745 15.0301 7.88934 19.576 10.9117 
2.22 10.9117 5.10959 15.1088 7.86058 19.6847 10.8273 
2.23 10.9626 5.08192 15.1873 7.83097 19.7926 10.7418 
2.24 11.0133 5.05446 15.2655 7.8005 19.8996 10.6551 
2.25 11.0637 5.02722 15.3433 7.76915 20.0057 10.5673 
2.26 11.1139 5.00021 15.4208 7.73691 20.1109 10.4783 
2.27 11.1637 4.97343 15.498 7.70376 20.2152 10.3883 
2.28 11.2133 4.9469 15.5749 7.66968 20.3187 10.2972 
2.29 11.2627 4.92062 15.6514 7.63466 20.4212 10.205 
2.3 11.3117 4.89459 15.7276 7.59869 20.5228 10.1118 
2.31 11.3606 4.86881 15.8034 7.56175 20.6234 10.0176 
2.32 11.4091 4.8433 15.8788 7.52384 20.7231 9.92239 
2.33 11.4574 4.81804 15.9539 7.48494 20.8218 9.82624 
2.34 11.5055 4.79305 16.0285 7.44504 20.9196 9.72916 
2.35 11.5533 4.7683 16.1028 7.40413 21.0164 9.63116 
2.36 11.6008 4.74381 16.1766 7.36222 21.1122 9.53227 
2.37 11.6482 4.71957 16.25 7.31927 21.2071 9.43252 
2.38 11.6952 4.69556 16.323 7.2753 21.3009 9.33192 
2.39 11.7421 4.67179 16.3955 7.2303 21.3937 9.23049 
2.4 11.7887 4.64824 16.4676 7.18426 21.4855 9.12827 
2.41 11.835 4.6249 16.5392 7.13717 21.5763 9.02527 
2.42 11.8812 4.60176 16.6103 7.08904 21.666 8.92151 
2.43 11.9271 4.57881 16.681 7.03986 21.7547 8.81702 
2.44 11.9728 4.55603 16.7511 6.98964 21.8423 8.71182 
2.45 12.0182 4.5334 16.8208 6.93836 21.9289 8.60593 
2.46 12.0634 4.51092 16.8899 6.88604 22.0145 8.49938 
2.47 12.1084 4.48855 16.9585 6.83267 22.0989 8.39217 
2.48 12.1532 4.46628 17.0265 6.77826 22.1823 8.28435 
2.49 12.1977 4.44409 17.094 6.72281 22.2646 8.17592 
2.5 12.2421 4.42196 17.161 6.66633 22.3458 8.06691 
2.51 12.2862 4.39986 17.2274 6.60881 22.4259 7.95734 
2.52 12.3301 4.37777 17.2932 6.55028 22.505 7.84723 
2.53 12.3737 4.35566 17.3584 6.49072 22.5829 7.7366 
2.54 12.4172 4.33351 17.423 6.43016 22.6597 7.62548 
2.55 12.4604 4.31129 17.487 6.3686 22.7354 7.51387 
2.56 12.5034 4.28897 17.5503 6.30605 22.81 7.40181 
2.57 12.5462 4.26653 17.6131 6.24252 22.8834 7.28931 
2.58 12.5887 4.24392 17.6752 6.17803 22.9557 7.17639 
2.59 12.6311 4.22113 17.7366 6.11257 23.0269 7.06307 
2.6 12.6732 4.19812 17.7974 6.04617 23.097 6.94937 
2.61 12.715 4.17486 17.8576 5.97884 23.1659 6.83531 
2.62 12.7567 4.15131 17.917 5.9106 23.2337 6.72091 
2.63 12.7981 4.12745 17.9758 5.84145 23.3004 6.60618 
2.64 12.8392 4.10324 18.0338 5.77141 23.3658 6.49115 
2.65 12.8801 4.07865 18.0912 5.7005 23.4302 6.37583 
2.66 12.9208 4.05364 18.1478 5.62874 23.4934 6.26024 
2.67 12.9612 4.02817 18.2038 5.55613 23.5554 6.14439 
2.68 13.0013 4.00222 18.259 5.48271 23.6162 6.02831 
2.69 13.0412 3.97575 18.3134 5.40848 23.6759 5.91202 
2.7 13.0809 3.94873 18.3671 5.33346 23.7345 5.79552 
2.71 13.1202 3.92111 18.4201 5.25767 23.7919 5.67883 
2.72 13.1593 3.89287 18.4723 5.18113 23.8481 5.56198 
2.73 13.1981 3.86397 18.5237 5.10386 23.9031 5.44498 
2.74 13.2365 3.83438 18.5744 5.02587 23.957 5.32784 
2.75 13.2747 3.80407 18.6242 4.9472 24.0096 5.21057 
2.76 13.3126 3.77299 18.6733 4.86784 24.0612 5.09321 
2.77 13.3502 3.74113 18.7216 4.78784 24.1115 4.97575 
2.78 13.3874 3.70844 18.7691 4.7072 24.1607 4.85822 
2.79 13.4244 3.67489 18.8157 4.62594 24.2087 4.74062 
2.8 13.4609 3.64046 18.8616 4.54409 24.2555 4.62298 
2.81 13.4972 3.60512 18.9066 4.46166 24.3011 4.50531 
2.82 13.533 3.56882 18.9508 4.37867 24.3456 4.38763 
2.83 13.5685 3.53155 18.9942 4.29515 24.3889 4.26993 
2.84 13.6037 3.49328 19.0367 4.21111 24.431 4.15225 
2.85 13.6384 3.45398 19.0784 4.12657 24.4719 4.0346 
2.86 13.6727 3.41363 19.1192 4.04155 24.5117 3.91697 
2.87 13.7067 3.3722 19.1592 3.95608 24.5503 3.7994 
2.88 13.7402 3.32967 19.1984 3.87016 24.5877 3.68189 
2.89 13.7733 3.28601 19.2366 3.78382 24.6239 3.56446 
2.9 13.8059 3.2412 19.274 3.69707 24.659 3.44712 
2.91 13.8381 3.19523 19.3106 3.60994 24.6929 3.32987 
2.92 13.8698 3.14808 19.3462 3.52243 24.7256 3.21274 
2.93 13.901 3.09973 19.381 3.43457 24.7571 3.09573 
2.94 13.9318 3.05017 19.4149 3.34638 24.7875 2.97885 
2.95 13.962 2.99937 19.4479 3.25787 24.8167 2.86212 
2.96 13.9918 2.94734 19.4801 3.16905 24.8447 2.74556 
2.97 14.021 2.89405 19.5113 3.07994 24.8716 2.62916 
2.98 14.0497 2.8395 19.5417 2.99056 24.8973 2.51294 
2.99 14.0778 2.78369 19.5711 2.90092 24.9219 2.39691 
3 14.1053 2.7266 19.5997 2.81104 24.9452 2.28108 
3.01 14.1323 2.66823 19.6273 2.72092 24.9675 2.16547 
3.02 14.1587 2.60857 19.6541 2.63058 24.9886 2.05007 
3.03 14.1845 2.54764 19.68 2.54003 25.0085 1.93491 
3.04 14.2096 2.48543 19.7049 2.44928 25.0273 1.82 
3.05 14.2342 2.42193 19.7289 2.35835 25.0449 1.70533 
3.06 14.2581 2.35717 19.7521 2.26725 25.0614 1.59092 
3.07 14.2813 2.29113 19.7743 2.17597 25.0767 1.47679 
3.08 14.3039 2.22383 19.7956 2.08455 25.0909 1.36293 
3.09 14.3258 2.15529 19.816 1.99297 25.104 1.24937 
3.1 14.347 2.0855 19.8354 1.90126 25.1159 1.1361 
3.11 14.3675 2.01448 19.854 1.80941 25.1267 1.02313 
3.12 14.3873 1.94226 19.8716 1.71743 25.1364 0.910486 
3.13 14.4063 1.86884 19.8883 1.62534 25.1449 0.79816 
3.14 14.4246 1.79423 19.9041 1.53314 25.1523 0.686165 
3.15 14.4422 1.71848 19.919 1.44082 25.1586 0.574509 
3.16 14.459 1.64158 19.933 1.3484 25.1638 0.463199 
3.17 14.475 1.56357 19.946 1.25589 25.1679 0.352243 
3.18 14.4903 1.48448 19.9581 1.16327 25.1709 0.241649 
3.19 14.5047 1.40431 19.9692 1.07057 25.1727 0.131423 
3.2 14.5184 1.32312 19.9795 0.97777 25.1735 0.0215733 
3.21 14.5312 1.24091 19.9888 0.884884 25.1732 -0.0878942 
3.22 14.5432 1.15773 19.9972 0.791912 25.1717 -0.196973 
3.23 14.5543 1.07361 20.0046 0.698853 25.1692 -0.305655 
3.24 14.5646 0.988571 20.0112 0.60571 25.1656 -0.413937 
3.25 14.5741 0.902657 20.0168 0.512482 25.1609 -0.52181 
3.26 14.5827 0.815903 20.0214 0.419169 25.1552 -0.629269 
3.27 14.5904 0.728343 20.0251 0.325771 25.1484 -0.73631 
3.28 14.5973 0.640017 20.0279 0.232287 25.1405 -0.842925 
3.29 14.6032 0.550963 20.0298 0.138717 25.1315 -0.94911 
3.3 14.6083 0.461222 20.0307 0.0450591 25.1215 -1.05486 
3.31 14.6124 0.370834 20.0307 -0.0486881 25.1104 -1.16017 
3.32 14.6157 0.279841 20.0297 -0.142526 25.0983 -1.26504 
3.33 14.618 0.188286 20.0278 -0.236457 25.0851 -1.36945 
3.34 14.6195 0.0962119 20.025 -0.330482 25.0709 -1.47342 
3.35 14.62 0.00366313 20.0212 -0.424603 25.0556 -1.57692 
3.36 14.6195 -0.0893157 20.0165 -0.518824 25.0393 -1.67997 
3.37 14.6182 -0.182679 20.0108 -0.613145 25.022 -1.78255 
3.38 14.6159 -0.276382 20.0042 -0.707568 25.0037 -1.88466 
3.39 14.6126 -0.370378 19.9967 -0.802097 24.9843 -1.9863 
3.4 14.6085 -0.46462 19.9882 -0.896733 24.964 -2.08747 
3.41 14.6033 -0.559062 19.9788 -0.991477 24.9426 -2.18817 
3.42 14.5973 -0.653657 19.9684 -1.08633 24.9202 -2.28838 
3.43 14.5903 -0.748357 19.957 -1.1813 24.8968 -2.38811 
3.44 14.5823 -0.843117 19.9447 -1.27638 24.8725 -2.48736 
3.45 14.5734 -0.937888 19.9315 -1.37158 24.8471 -2.58613 
3.46 14.5636 -1.03262 19.9173 -1.46689 24.8207 -2.68441 
3.47 14.5528 -1.12728 19.9022 -1.56231 24.7934 -2.7822 
3.48 14.541 -1.2218 19.8861 -1.65786 24.7651 -2.87951 
3.49 14.5283 -1.31615 19.869 -1.75352 24.7358 -2.97632 
3.5 14.5147 -1.41028 19.851 -1.8493 24.7056 -3.07265 
3.51 14.5001 -1.50415 19.832 -1.94519 24.6744 -3.16849 
3.52 14.4846 -1.5977 19.8121 -2.04119 24.6422 -3.26384 
3.53 14.4682 -1.6909 19.7912 -2.13731 24.6091 -3.3587 
3.54 14.4508 -1.7837 19.7693 -2.23354 24.575 -3.45307 
3.55 14.4325 -1.87605 19.7465 -2.32987 24.54 -3.54695 
3.56 14.4133 -1.96792 19.7227 -2.42631 24.5041 -3.64035 
3.57 14.3931 -2.05927 19.698 -2.52284 24.4672 -3.73326 
3.58 14.3721 -2.15005 19.6723 -2.61947 24.4294 -3.82569 
3.59 14.3501 -2.24023 19.6456 -2.71619 24.3907 -3.91763 
3.6 14.3273 -2.32976 19.618 -2.81299 24.3511 -4.0091 
3.61 14.3035 -2.41861 19.5893 -2.90987 24.3105 -4.10008 
3.62 14.2789 -2.50674 19.5598 -3.00682 24.2691 -4.19059 
3.63 14.2534 -2.59412 19.5292 -3.10383 24.2267 -4.28063 
3.64 14.227 -2.68071 19.4977 -3.20089 24.1835 -4.37019 
3.65 14.1998 -2.76648 19.4652 -3.29799 24.1393 -4.45929 
3.66 14.1717 -2.8514 19.4317 -3.39513 24.0943 -4.54792 
3.67 14.1428 -2.93544 19.3973 -3.49229 24.0484 -4.6361 
3.68 14.113 -3.01857 19.3619 -3.58946 24.0016 -4.72381 
3.69 14.0824 -3.10076 19.3255 -3.68662 23.9539 -4.81107 
3.7 14.051 -3.18198 19.2881 -3.78377 23.9053 -4.89788 
3.71 14.0188 -3.26222 19.2498 -3.88089 23.8559 -4.98425 
3.72 13.9858 -3.34144 19.2105 -3.97797 23.8057 -5.07017 
3.73 13.9519 -3.41963 19.1703 -4.07499 23.7545 -5.15566 
3.74 13.9174 -3.49676 19.129 -4.17192 23.7025 -5.24071 
3.75 13.882 -3.57282 19.0868 -4.26877 23.6497 -5.32534 
3.76 13.8459 -3.64779 19.0437 -4.3655 23.596 -5.40954 
3.77 13.8091 -3.72166 18.9995 -4.4621 23.5415 -5.49333 
3.78 13.7715 -3.7944 18.9544 -4.55856 23.4862 -5.57671 
3.79 13.7332 -3.86602 18.9083 -4.65484 23.43 -5.65967 
3.8 13.6942 -3.93648 18.8613 -4.75093 23.373 -5.74224 
3.81 13.6545 -4.0058 18.8133 -4.84681 23.3151 -5.82441 
3.82 13.6141 -4.07395 18.7644 -4.94245 23.2565 -5.90619 
3.83 13.573 -4.14094 18.7145 -5.03784 23.197 -5.98758 
3.84 13.5312 -4.20675 18.6636 -5.13294 23.1367 -6.06859 
3.85 13.4888 -4.27138 18.6118 -5.22774 23.0757 -6.14923 
3.86 13.4458 -4.33483 18.5591 -5.32221 23.0138 -6.2295 
3.87 13.4022 -4.39711 18.5054 -5.41632 22.9511 -6.30941 
3.88 13.3579 -4.4582 18.4507 -5.51005 22.8876 -6.38896 
3.89 13.313 -4.51812 18.3952 -5.60337 22.8233 -6.46815 
3.9 13.2675 -4.57687 18.3387 -5.69626 22.7582 -6.54701 
3.91 13.2215 -4.63444 18.2813 -5.78869 22.6923 -6.62552 
3.92 13.1748 -4.69085 18.2229 -5.88062 22.6257 -6.70369 
3.93 13.1276 -4.74611 18.1636 -5.97203 22.5583 -6.78154 
3.94 13.0799 -4.80022 18.1035 -6.0629 22.4901 -6.85907 
3.95 13.0316 -4.85319 18.0424 -6.15319 22.4211 -6.93627 
